Image Name,Weight,Leaf Count,Leaf Area Covered
1_3.jpg,0.07406528851426154,6,4829.379616104872
1_3.jpg,0.07,8,4442.5
1_3.jpg,0.07,8,4648.960712259766
1_3.jpg,0.06394457340812379,8,4648.960712259766
1_3.jpg,0.07,6,4442.5
1_3.jpg,0.07,6,4635.630230774103
1_3.jpg,0.0743469200497904,6,4635.630230774103
1_3.jpg,0.07,8,4442.5
1_3.jpg,0.07,8,4786.937583292339
1_3.jpg,0.06733379998737322,8,4786.937583292339
1_3.jpg,0.07,6,4442.5
1_3.jpg,0.07,6,4424.281110128253
1_3.jpg,0.0695400921972788,6,4424.281110128253
1_3.jpg,0.07,6,4442.5
1_3.jpg,0.07,6,4848.986614303011
1_3.jpg,0.07033542371478907,6,4848.986614303011
1_3.jpg,0.07,7,4442.5
1_3.jpg,0.07,7,4127.584623526751
1_3.jpg,0.06681724890109905,7,4127.584623526751
1_3.jpg,0.07,6,4442.5
1_3.jpg,0.07,6,4557.295593036286
1_3.jpg,0.06979412882741913,6,4557.295593036286
100_1.jpg,0.1125,10,9755.5
100_1.jpg,0.1125,10,10047.464313510727
100_1.jpg,0.12004704457291122,10,10047.464313510727
100_1.jpg,0.1125,10,9755.5
100_1.jpg,0.1125,10,8884.909861914755
100_1.jpg,0.11499941814842292,10,8884.909861914755
100_1.jpg,0.1125,8,9755.5
100_1.jpg,0.1125,8,9613.634311664428
100_1.jpg,0.12200712872350344,8,9613.634311664428
100_1.jpg,0.1125,9,9755.5
100_1.jpg,0.1125,9,10635.103512211412
100_1.jpg,0.1158303168096082,9,10635.103512211412
100_1.jpg,0.1125,9,9755.5
100_1.jpg,0.1125,9,10327.096385482828
100_1.jpg,0.11856977504348039,9,10327.096385482828
100_1.jpg,0.1125,8,9755.5
100_1.jpg,0.1125,8,9457.035013032963
100_1.jpg,0.10496852947652903,8,9457.035013032963
100_1.jpg,0.1125,9,9755.5
100_1.jpg,0.1125,9,9412.09714921454
100_1.jpg,0.10449777246447495,9,9412.09714921454
100_1.jpg,0.1125,10,9755.5
100_1.jpg,0.1125,10,9731.836293919696
100_1.jpg,0.10934232007491868,10,9731.836293919696
100_1.jpg,0.1125,10,9755.5
100_1.jpg,0.1125,10,9959.007037951393
100_1.jpg,0.11515105587543666,10,9959.007037951393
100_4.jpg,0.1652,7,9569.0
100_4.jpg,0.1652,7,10155.20076261729
100_4.jpg,0.15462856272847988,7,10155.20076261729
100_4.jpg,0.1652,8,9569.0
100_4.jpg,0.1652,8,10101.759065474876
100_4.jpg,0.16850829661256117,8,10101.759065474876
100_4.jpg,0.1652,9,9569.0
100_4.jpg,0.1652,9,9450.890192829625
100_4.jpg,0.15040401575416135,9,9450.890192829625
100_4.jpg,0.1652,7,9569.0
100_4.jpg,0.1652,7,8718.459585398965
100_4.jpg,0.1700202670259152,7,8718.459585398965
100_4.jpg,0.1652,8,9569.0
100_4.jpg,0.1652,8,10478.482785300479
100_4.jpg,0.15787534310798165,8,10478.482785300479
100_4.jpg,0.1652,8,9569.0
100_4.jpg,0.1652,8,9529.595312777854
100_4.jpg,0.16706740544470258,8,9529.595312777854
100_4.jpg,0.1652,7,9569.0
100_4.jpg,0.1652,7,10349.74286135959
100_4.jpg,0.17195897398155588,7,10349.74286135959
100_4.jpg,0.1652,7,9569.0
100_4.jpg,0.1652,7,9424.564521714057
100_4.jpg,0.15989122952695042,7,9424.564521714057
100_4.jpg,0.1652,7,9569.0
100_4.jpg,0.1652,7,8868.61389990526
100_4.jpg,0.1583596991428355,7,8868.61389990526
101_2.jpg,0.125,9,8194.0
101_2.jpg,0.125,9,8833.097681929767
101_2.jpg,0.13361841304688749,9,8833.097681929767
101_2.jpg,0.125,9,8194.0
101_2.jpg,0.125,9,8977.640650263265
101_2.jpg,0.13138900982192322,9,8977.640650263265
101_2.jpg,0.125,8,8194.0
101_2.jpg,0.125,8,8660.05042673929
101_2.jpg,0.11590515480151961,8,8660.05042673929
101_2.jpg,0.125,9,8194.0
101_2.jpg,0.125,9,7577.066214456387
101_2.jpg,0.11290568759398609,9,7577.066214456387
101_2.jpg,0.125,10,8194.0
101_2.jpg,0.125,10,8769.547009910442
101_2.jpg,0.1159078943558447,10,8769.547009910442
101_2.jpg,0.125,8,8194.0
101_2.jpg,0.125,8,8464.601913737284
101_2.jpg,0.13388227958073204,8,8464.601913737284
101_2.jpg,0.125,9,8194.0
101_2.jpg,0.125,9,8214.38257389473
101_2.jpg,0.13367533313711086,9,8214.38257389473
101_2.jpg,0.125,10,8194.0
101_2.jpg,0.125,10,8645.258729046
101_2.jpg,0.12820511877598517,10,8645.258729046
101_2.jpg,0.125,8,8194.0
101_2.jpg,0.125,8,8375.024093455564
101_2.jpg,0.12149211752339477,8,8375.024093455564
101_4.jpg,0.0663,5,4089.0
101_4.jpg,0.0663,5,3919.4571065256723
101_4.jpg,0.07141909365634327,5,3919.4571065256723
101_4.jpg,0.0663,7,4089.0
101_4.jpg,0.0663,7,4397.330190919824
101_4.jpg,0.065568308345867,7,4397.330190919824
101_4.jpg,0.0663,7,4089.0
101_4.jpg,0.0663,7,4353.672428786365
101_4.jpg,0.059977446277373156,7,4353.672428786365
101_4.jpg,0.0663,6,4089.0
101_4.jpg,0.0663,6,4305.333384483364
101_4.jpg,0.06371514464745397,6,4305.333384483364
101_4.jpg,0.0663,5,4089.0
101_4.jpg,0.0663,5,4318.1002683831775
101_4.jpg,0.06379921499149975,5,4318.1002683831775
101_4.jpg,0.0663,5,4089.0
101_4.jpg,0.0663,5,4255.930370000113
101_4.jpg,0.06502900235985827,5,4255.930370000113
101_4.jpg,0.0663,6,4089.0
101_4.jpg,0.0663,6,4266.3314720724975
101_4.jpg,0.06416029768319387,6,4266.3314720724975
101_4.jpg,0.0663,5,4089.0
101_4.jpg,0.0663,5,4424.708878138945
101_4.jpg,0.06540752796834565,5,4424.708878138945
101_4.jpg,0.0663,7,4089.0
101_4.jpg,0.0663,7,4118.711865650036
101_4.jpg,0.06076671926739189,7,4118.711865650036
102_1.jpg,0.1813,11,20666.0
102_1.jpg,0.1813,11,20701.765370004905
102_1.jpg,0.17438079583103883,11,20701.765370004905
102_1.jpg,0.1813,10,20666.0
102_1.jpg,0.1813,10,19232.90177558579
102_1.jpg,0.1875898619966835,10,19232.90177558579
102_1.jpg,0.1813,11,20666.0
102_1.jpg,0.1813,11,19341.418108220034
102_1.jpg,0.191747649660824,11,19341.418108220034
102_1.jpg,0.1813,10,20666.0
102_1.jpg,0.1813,10,21540.075296429124
102_1.jpg,0.16555389957286454,10,21540.075296429124
102_1.jpg,0.1813,10,20666.0
102_1.jpg,0.1813,10,19362.602291421936
102_1.jpg,0.19605375864119404,10,19362.602291421936
102_1.jpg,0.1813,10,20666.0
102_1.jpg,0.1813,10,20554.92625918068
102_1.jpg,0.16504296378888678,10,20554.92625918068
102_1.jpg,0.1813,10,20666.0
102_1.jpg,0.1813,10,19973.125677411594
102_1.jpg,0.19554188853935156,10,19973.125677411594
102_1.jpg,0.1813,11,20666.0
102_1.jpg,0.1813,11,21114.4685946015
102_1.jpg,0.16504914305245336,11,21114.4685946015
102_1.jpg,0.1813,10,20666.0
102_1.jpg,0.1813,10,20883.161408098076
102_1.jpg,0.16436820164464253,10,20883.161408098076
102_2.jpg,0.2051,6,5631.5
102_2.jpg,0.2051,6,5803.497352294065
102_2.jpg,0.20135608442881103,6,5803.497352294065
102_2.jpg,0.2051,6,5631.5
102_2.jpg,0.2051,6,5487.563999008991
102_2.jpg,0.21228092625528383,6,5487.563999008991
102_2.jpg,0.2051,5,5631.5
102_2.jpg,0.2051,5,5131.736527552264
102_2.jpg,0.22365964585014908,5,5131.736527552264
102_2.jpg,0.2051,6,5631.5
102_2.jpg,0.2051,6,5414.070292142162
102_2.jpg,0.21003935783688715,6,5414.070292142162
102_2.jpg,0.2051,5,5631.5
102_2.jpg,0.2051,5,5216.6140393874775
102_2.jpg,0.2060263761245804,5,5216.6140393874775
102_2.jpg,0.2051,5,5631.5
102_2.jpg,0.2051,5,5537.750347737756
102_2.jpg,0.22067508452266132,5,5537.750347737756
102_2.jpg,0.2051,4,5631.5
102_2.jpg,0.2051,4,5857.177976827561
102_2.jpg,0.22228096621799226,4,5857.177976827561
102_2.jpg,0.2051,4,5631.5
102_2.jpg,0.2051,4,5225.696045490535
102_2.jpg,0.20821847674122498,4,5225.696045490535
102_2.jpg,0.2051,4,5631.5
102_2.jpg,0.2051,4,5280.709181525818
102_2.jpg,0.19861049306838868,4,5280.709181525818
102_4.jpg,0.2202,10,19408.0
102_4.jpg,0.2202,10,18995.92616779462
102_4.jpg,0.2029901468517911,10,18995.92616779462
102_4.jpg,0.2202,12,19408.0
102_4.jpg,0.2202,12,19952.019512623956
102_4.jpg,0.19959366226960734,12,19952.019512623956
102_4.jpg,0.2202,12,19408.0
102_4.jpg,0.2202,12,19539.06841190087
102_4.jpg,0.2213182259091182,12,19539.06841190087
102_4.jpg,0.2202,11,19408.0
102_4.jpg,0.2202,11,19588.216250951515
102_4.jpg,0.2161740137604041,11,19588.216250951515
102_4.jpg,0.2202,10,19408.0
102_4.jpg,0.2202,10,18818.44996777982
102_4.jpg,0.24073528696421598,10,18818.44996777982
102_4.jpg,0.2202,10,19408.0
102_4.jpg,0.2202,10,19784.801577102517
102_4.jpg,0.23251191860767842,10,19784.801577102517
102_4.jpg,0.2202,11,19408.0
102_4.jpg,0.2202,11,18939.612063473334
102_4.jpg,0.23989131179506434,11,18939.612063473334
102_4.jpg,0.2202,12,19408.0
102_4.jpg,0.2202,12,20916.758388911137
102_4.jpg,0.20127014588672473,12,20916.758388911137
102_4.jpg,0.2202,12,19408.0
102_4.jpg,0.2202,12,18172.1999793205
102_4.jpg,0.23770212403455532,12,18172.1999793205
103_1.jpg,0.0441,9,12686.0
103_1.jpg,0.0441,9,12051.367790589893
103_1.jpg,0.04017378944079469,9,12051.367790589893
103_1.jpg,0.0441,9,12686.0
103_1.jpg,0.0441,9,11850.458143925795
103_1.jpg,0.040041819758322515,9,11850.458143925795
103_1.jpg,0.0441,7,12686.0
103_1.jpg,0.0441,7,11421.174371845736
103_1.jpg,0.0459291363140629,7,11421.174371845736
103_1.jpg,0.0441,7,12686.0
103_1.jpg,0.0441,7,13342.214107884985
103_1.jpg,0.04556089265785457,7,13342.214107884985
103_1.jpg,0.0441,9,12686.0
103_1.jpg,0.0441,9,12695.075816193817
103_1.jpg,0.04796618731202077,9,12695.075816193817
103_1.jpg,0.0441,8,12686.0
103_1.jpg,0.0441,8,13904.143826631062
103_1.jpg,0.04811577234565259,8,13904.143826631062
103_1.jpg,0.0441,9,12686.0
103_1.jpg,0.0441,9,11437.54089049375
103_1.jpg,0.047166381995686554,9,11437.54089049375
103_1.jpg,0.0441,8,12686.0
103_1.jpg,0.0441,8,12002.670953852663
103_1.jpg,0.04610012511698863,8,12002.670953852663
103_1.jpg,0.0441,8,12686.0
103_1.jpg,0.0441,8,13423.269910680116
103_1.jpg,0.04533552937693645,8,13423.269910680116
103_4.jpg,0.0539,2,906.0
103_4.jpg,0.0539,2,927.9196158807133
103_4.jpg,0.053861138510966244,2,927.9196158807133
103_4.jpg,0.0539,3,906.0
103_4.jpg,0.0539,3,830.6996833559137
103_4.jpg,0.056858159035596795,3,830.6996833559137
103_4.jpg,0.0539,2,906.0
103_4.jpg,0.0539,2,899.1596330035612
103_4.jpg,0.055658593036530986,2,899.1596330035612
103_4.jpg,0.0539,2,906.0
103_4.jpg,0.0539,2,990.6817047580356
103_4.jpg,0.058046699975095026,2,990.6817047580356
103_4.jpg,0.0539,4,906.0
103_4.jpg,0.0539,4,855.3231634928586
103_4.jpg,0.05725312152914142,4,855.3231634928586
103_4.jpg,0.0539,3,906.0
103_4.jpg,0.0539,3,860.2483428418226
103_4.jpg,0.050243606329878766,3,860.2483428418226
103_4.jpg,0.0539,4,906.0
103_4.jpg,0.0539,4,900.2101396064902
103_4.jpg,0.05612397131667443,4,900.2101396064902
103_4.jpg,0.0539,4,906.0
103_4.jpg,0.0539,4,845.2062547773472
103_4.jpg,0.05165704978038646,4,845.2062547773472
103_4.jpg,0.0539,4,906.0
103_4.jpg,0.0539,4,984.0329347922747
103_4.jpg,0.05479199854490747,4,984.0329347922747
103_5.jpg,0.0497,8,11463.0
103_5.jpg,0.0497,8,10343.560719958548
103_5.jpg,0.05100350637462023,8,10343.560719958548
103_5.jpg,0.0497,9,11463.0
103_5.jpg,0.0497,9,10659.445385199348
103_5.jpg,0.052328317520607744,9,10659.445385199348
103_5.jpg,0.0497,9,11463.0
103_5.jpg,0.0497,9,12514.539174004323
103_5.jpg,0.046744730446047336,9,12514.539174004323
103_5.jpg,0.0497,9,11463.0
103_5.jpg,0.0497,9,12077.301078691191
103_5.jpg,0.0485746301677208,9,12077.301078691191
103_5.jpg,0.0497,8,11463.0
103_5.jpg,0.0497,8,11427.621825738517
103_5.jpg,0.047583289074788704,8,11427.621825738517
103_5.jpg,0.0497,10,11463.0
103_5.jpg,0.0497,10,10654.328341627957
103_5.jpg,0.053084588890553834,10,10654.328341627957
103_5.jpg,0.0497,9,11463.0
103_5.jpg,0.0497,9,12014.363852854394
103_5.jpg,0.04544540134288353,9,12014.363852854394
103_5.jpg,0.0497,9,11463.0
103_5.jpg,0.0497,9,12017.919966084868
103_5.jpg,0.0518723358992576,9,12017.919966084868
103_5.jpg,0.0497,10,11463.0
103_5.jpg,0.0497,10,11387.178305907417
103_5.jpg,0.04598061719274962,10,11387.178305907417
104_2.jpg,0.0611,7,4359.0
104_2.jpg,0.0611,7,4338.326096867241
104_2.jpg,0.06249120263880647,7,4338.326096867241
104_2.jpg,0.0611,5,4359.0
104_2.jpg,0.0611,5,4087.4322281661325
104_2.jpg,0.056040198207191395,5,4087.4322281661325
104_2.jpg,0.0611,6,4359.0
104_2.jpg,0.0611,6,4552.431243072929
104_2.jpg,0.06584317239867053,6,4552.431243072929
104_2.jpg,0.0611,6,4359.0
104_2.jpg,0.0611,6,4388.857346793688
104_2.jpg,0.06593048978137607,6,4388.857346793688
104_2.jpg,0.0611,6,4359.0
104_2.jpg,0.0611,6,4610.969504985217
104_2.jpg,0.06662855020269651,6,4610.969504985217
104_2.jpg,0.0611,7,4359.0
104_2.jpg,0.0611,7,3962.4729260468453
104_2.jpg,0.06576827853553453,7,3962.4729260468453
104_2.jpg,0.0611,7,4359.0
104_2.jpg,0.0611,7,4263.682595337376
104_2.jpg,0.06505935813868252,7,4263.682595337376
104_2.jpg,0.0611,5,4359.0
104_2.jpg,0.0611,5,4679.012505444704
104_2.jpg,0.057785824980368404,5,4679.012505444704
104_2.jpg,0.0611,5,4359.0
104_2.jpg,0.0611,5,4196.432843031416
104_2.jpg,0.06368601838613043,5,4196.432843031416
107_1.jpg,0.0875,8,14976.0
107_1.jpg,0.0875,8,14121.997616749055
107_1.jpg,0.09477363641407435,8,14121.997616749055
107_1.jpg,0.0875,9,14976.0
107_1.jpg,0.0875,9,14433.133129567232
107_1.jpg,0.07935132317027623,9,14433.133129567232
107_1.jpg,0.0875,7,14976.0
107_1.jpg,0.0875,7,13998.881793722394
107_1.jpg,0.09350548227487902,7,13998.881793722394
107_1.jpg,0.0875,7,14976.0
107_1.jpg,0.0875,7,16195.75720772077
107_1.jpg,0.08548418320119569,7,16195.75720772077
107_1.jpg,0.0875,8,14976.0
107_1.jpg,0.0875,8,15834.039399821566
107_1.jpg,0.09119791361979034,8,15834.039399821566
107_1.jpg,0.0875,7,14976.0
107_1.jpg,0.0875,7,13695.350283050722
107_1.jpg,0.08466912159425141,7,13695.350283050722
107_1.jpg,0.0875,7,14976.0
107_1.jpg,0.0875,7,15130.84074324189
107_1.jpg,0.08866190036412863,7,15130.84074324189
107_1.jpg,0.0875,7,14976.0
107_1.jpg,0.0875,7,13706.491582704204
107_1.jpg,0.08345504247458745,7,13706.491582704204
107_1.jpg,0.0875,7,14976.0
107_1.jpg,0.0875,7,15328.436584370762
107_1.jpg,0.09540224667253229,7,15328.436584370762
107_3.jpg,0.0645,6,12326.0
107_3.jpg,0.0645,6,11888.669616128851
107_3.jpg,0.0708092128192197,6,11888.669616128851
107_3.jpg,0.0645,8,12326.0
107_3.jpg,0.0645,8,12909.885978585584
107_3.jpg,0.07068854152366612,8,12909.885978585584
107_3.jpg,0.0645,7,12326.0
107_3.jpg,0.0645,7,12573.387957310182
107_3.jpg,0.07074167021631106,7,12573.387957310182
107_3.jpg,0.0645,6,12326.0
107_3.jpg,0.0645,6,12487.117358488367
107_3.jpg,0.06606241507751981,6,12487.117358488367
107_3.jpg,0.0645,6,12326.0
107_3.jpg,0.0645,6,12340.625600755127
107_3.jpg,0.07031904421016844,6,12340.625600755127
107_3.jpg,0.0645,8,12326.0
107_3.jpg,0.0645,8,11605.970550480628
107_3.jpg,0.07081203530960203,8,11605.970550480628
107_3.jpg,0.0645,6,12326.0
107_3.jpg,0.0645,6,13551.656875839331
107_3.jpg,0.05970459772453298,6,13551.656875839331
107_3.jpg,0.0645,7,12326.0
107_3.jpg,0.0645,7,13423.478138444349
107_3.jpg,0.06570323761818667,7,13423.478138444349
107_3.jpg,0.0645,7,12326.0
107_3.jpg,0.0645,7,12565.994547640243
107_3.jpg,0.06812467830762385,7,12565.994547640243
109_1.jpg,0.1152,11,11610.5
109_1.jpg,0.1152,11,10975.887661636018
109_1.jpg,0.11748732061299132,11,10975.887661636018
109_1.jpg,0.1152,11,11610.5
109_1.jpg,0.1152,11,12331.403856746654
109_1.jpg,0.10441414013333741,11,12331.403856746654
109_1.jpg,0.1152,10,11610.5
109_1.jpg,0.1152,10,11989.997929026498
109_1.jpg,0.11127611525629415,10,11989.997929026498
109_1.jpg,0.1152,10,11610.5
109_1.jpg,0.1152,10,10649.166653635968
109_1.jpg,0.12566038716818678,10,10649.166653635968
109_1.jpg,0.1152,11,11610.5
109_1.jpg,0.1152,11,11962.738937042861
109_1.jpg,0.11937362507038952,11,11962.738937042861
109_1.jpg,0.1152,11,11610.5
109_1.jpg,0.1152,11,12455.729089953275
109_1.jpg,0.10429787596692203,11,12455.729089953275
109_1.jpg,0.1152,11,11610.5
109_1.jpg,0.1152,11,11088.265067736209
109_1.jpg,0.1040244595664558,11,11088.265067736209
109_1.jpg,0.1152,9,11610.5
109_1.jpg,0.1152,9,10588.163369618476
109_1.jpg,0.11736705506999169,9,10588.163369618476
109_1.jpg,0.1152,9,11610.5
109_1.jpg,0.1152,9,12352.7979768596
109_1.jpg,0.12385251474712808,9,12352.7979768596
109_2.jpg,0.1515,4,8492.0
109_2.jpg,0.1515,4,9258.188808999175
109_2.jpg,0.15290460680502657,4,9258.188808999175
109_2.jpg,0.1515,4,8492.0
109_2.jpg,0.1515,4,8457.2983160589
109_2.jpg,0.14946774717124672,4,8457.2983160589
109_2.jpg,0.1515,4,8492.0
109_2.jpg,0.1515,4,8999.154944591271
109_2.jpg,0.16466744132889166,4,8999.154944591271
109_2.jpg,0.1515,4,8492.0
109_2.jpg,0.1515,4,9228.789319179577
109_2.jpg,0.14632615085247277,4,9228.789319179577
109_2.jpg,0.1515,6,8492.0
109_2.jpg,0.1515,6,8915.436778401601
109_2.jpg,0.15427882620992317,6,8915.436778401601
109_2.jpg,0.1515,4,8492.0
109_2.jpg,0.1515,4,9309.561376921467
109_2.jpg,0.1474680017067718,4,9309.561376921467
109_2.jpg,0.1515,6,8492.0
109_2.jpg,0.1515,6,7979.790079766014
109_2.jpg,0.16065685126853,6,7979.790079766014
109_2.jpg,0.1515,6,8492.0
109_2.jpg,0.1515,6,8567.642685376462
109_2.jpg,0.1438594354399662,6,8567.642685376462
109_2.jpg,0.1515,6,8492.0
109_2.jpg,0.1515,6,7996.426783349136
109_2.jpg,0.14407731705918092,6,7996.426783349136
109_4.jpg,0.1876,9,19527.0
109_4.jpg,0.1876,9,18964.325536067696
109_4.jpg,0.17870430175174196,9,18964.325536067696
109_4.jpg,0.1876,9,19527.0
109_4.jpg,0.1876,9,21262.732061319017
109_4.jpg,0.17032412002422243,9,21262.732061319017
109_4.jpg,0.1876,9,19527.0
109_4.jpg,0.1876,9,20262.080714794294
109_4.jpg,0.17650241177169498,9,20262.080714794294
109_4.jpg,0.1876,10,19527.0
109_4.jpg,0.1876,10,19816.845829035712
109_4.jpg,0.1966530451345209,10,19816.845829035712
109_4.jpg,0.1876,8,19527.0
109_4.jpg,0.1876,8,18398.301765127377
109_4.jpg,0.17873114611165405,8,18398.301765127377
109_4.jpg,0.1876,9,19527.0
109_4.jpg,0.1876,9,17912.506144607574
109_4.jpg,0.1825037325461173,9,17912.506144607574
109_4.jpg,0.1876,9,19527.0
109_4.jpg,0.1876,9,19757.13698659761
109_4.jpg,0.19276161990542176,9,19757.13698659761
109_4.jpg,0.1876,8,19527.0
109_4.jpg,0.1876,8,18614.159542675672
109_4.jpg,0.17019003334741015,8,18614.159542675672
109_4.jpg,0.1876,8,19527.0
109_4.jpg,0.1876,8,20962.686769570686
109_4.jpg,0.17059653140709619,8,20962.686769570686
12_2.jpg,0.108,6,2988.0
12_2.jpg,0.108,6,2994.6303273845524
12_2.jpg,0.09892640969610209,6,2994.6303273845524
12_2.jpg,0.108,6,2988.0
12_2.jpg,0.108,6,3136.8949856381023
12_2.jpg,0.0993725293367622,6,3136.8949856381023
12_2.jpg,0.108,8,2988.0
12_2.jpg,0.108,8,2941.1335206073286
12_2.jpg,0.1138386417034393,8,2941.1335206073286
12_2.jpg,0.108,8,2988.0
12_2.jpg,0.108,8,2957.3137789816833
12_2.jpg,0.11100351668076873,8,2957.3137789816833
12_2.jpg,0.108,8,2988.0
12_2.jpg,0.108,8,3152.4196228370283
12_2.jpg,0.10236997522531818,8,3152.4196228370283
12_2.jpg,0.108,8,2988.0
12_2.jpg,0.108,8,2958.122400633133
12_2.jpg,0.11695374047518373,8,2958.122400633133
12_2.jpg,0.108,6,2988.0
12_2.jpg,0.108,6,2845.0399750749407
12_2.jpg,0.11841478074572415,6,2845.0399750749407
12_2.jpg,0.108,7,2988.0
12_2.jpg,0.108,7,2979.7740612089437
12_2.jpg,0.10200638911317725,7,2979.7740612089437
12_2.jpg,0.108,7,2988.0
12_2.jpg,0.108,7,2701.3523521136744
12_2.jpg,0.11451291923772562,7,2701.3523521136744
124_2.jpg,0.0806,8,4106.5
124_2.jpg,0.0806,8,4008.5681953202547
124_2.jpg,0.07455099999605859,8,4008.5681953202547
124_2.jpg,0.0806,10,4106.5
124_2.jpg,0.0806,10,3716.254791709577
124_2.jpg,0.08420937293190346,10,3716.254791709577
124_2.jpg,0.0806,10,4106.5
124_2.jpg,0.0806,10,4138.02954195767
124_2.jpg,0.08618999210222592,10,4138.02954195767
124_2.jpg,0.0806,10,4106.5
124_2.jpg,0.0806,10,3853.0823430647556
124_2.jpg,0.07457262804954054,10,3853.0823430647556
124_2.jpg,0.0806,9,4106.5
124_2.jpg,0.0806,9,4462.694084228092
124_2.jpg,0.0786111259828754,9,4462.694084228092
124_2.jpg,0.0806,9,4106.5
124_2.jpg,0.0806,9,4260.923116793312
124_2.jpg,0.07437951467629753,9,4260.923116793312
124_2.jpg,0.0806,8,4106.5
124_2.jpg,0.0806,8,4057.5911885054497
124_2.jpg,0.07837901912498753,8,4057.5911885054497
124_2.jpg,0.0806,10,4106.5
124_2.jpg,0.0806,10,3764.5183932762466
124_2.jpg,0.07891582970934612,10,3764.5183932762466
124_2.jpg,0.0806,8,4106.5
124_2.jpg,0.0806,8,4289.4069742906895
124_2.jpg,0.0756287823193326,8,4289.4069742906895
124_4.jpg,0.128,10,11489.0
124_4.jpg,0.128,10,10984.19618188264
124_4.jpg,0.11850926731686853,10,10984.19618188264
124_4.jpg,0.128,9,11489.0
124_4.jpg,0.128,9,11541.13508805589
124_4.jpg,0.12828162294745643,9,11541.13508805589
124_4.jpg,0.128,9,11489.0
124_4.jpg,0.128,9,10348.885773061796
124_4.jpg,0.12099239080708116,9,10348.885773061796
124_4.jpg,0.128,11,11489.0
124_4.jpg,0.128,11,12112.690610482074
124_4.jpg,0.139759557506758,11,12112.690610482074
124_4.jpg,0.128,9,11489.0
124_4.jpg,0.128,9,10719.031007430895
124_4.jpg,0.12983955206733355,9,10719.031007430895
124_4.jpg,0.128,11,11489.0
124_4.jpg,0.128,11,10695.025331576016
124_4.jpg,0.13317746431365785,11,10695.025331576016
124_4.jpg,0.128,11,11489.0
124_4.jpg,0.128,11,12524.951898291005
124_4.jpg,0.13083893023438825,11,12524.951898291005
124_4.jpg,0.128,9,11489.0
124_4.jpg,0.128,9,12017.392494675836
124_4.jpg,0.11637567673365422,9,12017.392494675836
124_4.jpg,0.128,10,11489.0
124_4.jpg,0.128,10,12096.002027887374
124_4.jpg,0.1181020387610763,10,12096.002027887374
13_4.jpg,0.1083,7,7276.5
13_4.jpg,0.1083,7,6673.215579640797
13_4.jpg,0.10833544822922547,7,6673.215579640797
13_4.jpg,0.1083,7,7276.5
13_4.jpg,0.1083,7,6923.3981393618915
